GO_ID	name	namespace	observed	expected	fold_enrichment	p_value	total_study_annotations	background_size	p_fdr_bh	significant
GO:0006644	phospholipid metabolic process	biological_process	15	0.9210964607911173	16.284939350561288	0.0	39819	43230	0.0	True
GO:0009966	regulation of signal transduction	biological_process	35	0.9210964607911173	37.99819181797634	0.0	39819	43230	0.0	True
GO:0051128	regulation of cellular component organization	biological_process	13	0.9210964607911173	14.113614103819785	0.0	39819	43230	0.0	True
GO:0040008	regulation of growth	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0170033	L-amino acid metabolic process	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0008652	amino acid biosynthetic process	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0006560	proline metabolic process	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0009084	glutamine family amino acid biosynthetic process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0009064	glutamine family amino acid metabolic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0170038	proteinogenic amino acid biosynthetic process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0170039	proteinogenic amino acid metabolic process	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0170034	L-amino acid biosynthetic process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:1901607	alpha-amino acid biosynthetic process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0055129	L-proline biosynthetic process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0009982	pseudouridine synthase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0006310	DNA recombination	biological_process	9	0.9210964607911173	9.770963610336773	0.0	39819	43230	0.0	True
GO:0003678	DNA helicase activity	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	15	0.9210964607911173	16.284939350561288	0.0	39819	43230	0.0	True
GO:0050104	L-gulonate 3-dehydrogenase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0031903	microbody membrane	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0005778	peroxisomal membrane	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0032956	regulation of actin cytoskeleton organization	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0110053	regulation of actin filament organization	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:1902903	regulation of supramolecular fiber organization	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0032970	regulation of actin filament-based process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0004620	phospholipase activity	molecular_function	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0019899	enzyme binding	molecular_function	22	0.9210964607911173	23.88457771415656	0.0	39819	43230	0.0	True
GO:0019843	rRNA binding	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0010646	regulation of cell communication	biological_process	35	0.9210964607911173	37.99819181797634	0.0	39819	43230	0.0	True
GO:0048583	regulation of response to stimulus	biological_process	36	0.9210964607911173	39.08385444134709	0.0	39819	43230	0.0	True
GO:0023051	regulation of signaling	biological_process	35	0.9210964607911173	37.99819181797634	0.0	39819	43230	0.0	True
GO:0065003	protein-containing complex assembly	biological_process	13	0.9210964607911173	14.113614103819785	0.0	39819	43230	0.0	True
GO:0042391	regulation of membrane potential	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0001508	action potential	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0005267	potassium channel activity	molecular_function	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0005249	voltage-gated potassium channel activity	molecular_function	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0022843	voltage-gated monoatomic cation channel activity	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0022832	voltage-gated channel activity	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0005244	voltage-gated monoatomic ion channel activity	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0015079	potassium ion transmembrane transporter activity	molecular_function	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0034705	potassium channel complex	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0034703	cation channel complex	cellular_component	9	0.9210964607911173	9.770963610336773	0.0	39819	43230	0.0	True
GO:0008076	voltage-gated potassium channel complex	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0051276	chromosome organization	biological_process	9	0.9210964607911173	9.770963610336773	0.0	39819	43230	0.0	True
GO:0006996	organelle organization	biological_process	59	0.9210964607911173	64.0540947788744	0.0	39819	43230	0.0	True
GO:0032200	telomere organization	biological_process	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0000723	telomere maintenance	biological_process	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0006937	regulation of muscle contraction	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0003012	muscle system process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0006936	muscle contraction	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0005523	tropomyosin binding	molecular_function	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0005861	troponin complex	cellular_component	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0035023	regulation of Rho protein signal transduction	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0004989	octopamine receptor activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0005221	intracellularly cyclic nucleotide-activated monoatomic cation channel activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0043855	cyclic nucleotide-activated monoatomic ion channel activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0097363	protein O-acetylglucosaminyltransferase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0031461	cullin-RING ubiquitin ligase complex	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0022900	electron transport chain	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0022904	respiratory electron transport chain	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0035254	glutamate receptor binding	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0022402	cell cycle process	biological_process	18	0.9210964607911173	19.541927220673546	0.0	39819	43230	0.0	True
GO:1903047	mitotic cell cycle process	biological_process	12	0.9210964607911173	13.027951480449032	0.0	39819	43230	0.0	True
GO:0031261	DNA replication preinitiation complex	cellular_component	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0032993	protein-DNA complex	cellular_component	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0000811	GINS complex	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0007010	cytoskeleton organization	biological_process	17	0.9210964607911173	18.456264597302795	0.0	39819	43230	0.0	True
GO:0008236	serine-type peptidase activity	molecular_function	22	0.9210964607911173	23.88457771415656	0.0	39819	43230	0.0	True
GO:0004252	serine-type endopeptidase activity	molecular_function	21	0.9210964607911173	22.798915090785805	0.0	39819	43230	0.0	True
GO:0006869	lipid transport	biological_process	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0008289	lipid binding	molecular_function	38	0.9210964607911173	41.2551796880886	0.0	39819	43230	0.0	True
GO:0016408	C-acyltransferase activity	molecular_function	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0042579	microbody	cellular_component	12	0.9210964607911173	13.027951480449032	0.0	39819	43230	0.0	True
GO:0005777	peroxisome	cellular_component	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0000724	double-strand break repair via homologous recombination	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0000725	recombinational repair	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0140104	molecular carrier activity	molecular_function	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0140142	nucleocytoplasmic carrier activity	molecular_function	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0090257	regulation of muscle system process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0016125	sterol metabolic process	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0006720	isoprenoid metabolic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0016114	terpenoid biosynthetic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0045337	farnesyl diphosphate biosynthetic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0006721	terpenoid metabolic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0045338	farnesyl diphosphate metabolic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0008299	isoprenoid biosynthetic process	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0023061	signal release	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0001510	RNA methylation	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0008033	tRNA processing	biological_process	7	0.9210964607911173	7.599638363595268	0.0	39819	43230	0.0	True
GO:0030488	tRNA methylation	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0140101	catalytic activity, acting on a tRNA	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0008175	tRNA methyltransferase activity	molecular_function	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0016300	tRNA (uridine) methyltransferase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0141101	tRNA(Ser) (uridine(44)-2'-O-)-methyltransferase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0006270	DNA replication initiation	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0003684	damaged DNA binding	molecular_function	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0090734	site of DNA damage	cellular_component	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0035861	site of double-strand break	cellular_component	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0008277	regulation of G protein-coupled receptor signaling pathway	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:1902531	regulation of intracellular signal transduction	biological_process	21	0.9210964607911173	22.798915090785805	0.0	39819	43230	0.0	True
GO:0051056	regulation of small GTPase mediated signal transduction	biological_process	7	0.9210964607911173	7.599638363595268	0.0	39819	43230	0.0	True
GO:0051020	GTPase binding	molecular_function	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0031267	small GTPase binding	molecular_function	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0008047	enzyme activator activity	molecular_function	7	0.9210964607911173	7.599638363595268	0.0	39819	43230	0.0	True
GO:0140677	molecular function activator activity	molecular_function	16	0.9210964607911173	17.370601973932043	0.0	39819	43230	0.0	True
GO:0030695	GTPase regulator activity	molecular_function	13	0.9210964607911173	14.113614103819785	0.0	39819	43230	0.0	True
GO:0060589	nucleoside-triphosphatase regulator activity	molecular_function	13	0.9210964607911173	14.113614103819785	0.0	39819	43230	0.0	True
GO:0005096	GTPase activator activity	molecular_function	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0006400	tRNA modification	biological_process	6	0.9210964607911173	6.513975740224516	0.0	39819	43230	0.0	True
GO:0009451	RNA modification	biological_process	8	0.9210964607911173	8.685300986966022	0.0	39819	43230	0.0	True
GO:0043414	macromolecule methylation	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0005125	cytokine activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0005201	extracellular matrix structural constituent	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0030020	extracellular matrix structural constituent conferring tensile strength	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0098642	network-forming collagen trimer	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0005581	collagen trimer	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0005587	collagen type IV trimer	cellular_component	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0070001	aspartic-type peptidase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0004190	aspartic-type endopeptidase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0061024	membrane organization	biological_process	9	0.9210964607911173	9.770963610336773	0.0	39819	43230	0.0	True
