region_id	species	chromosome	start	end	num_populations	population_id	peak_start	peak_end	overlap_fraction	highest_LR	lowest_alpha
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_HAS-C59	36369820	36371585	0.03575	67.65468	0.0001247416
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_SKJ-C16	36370046	36374713	0.0945	88.72046	0.000168077
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_HHJ-C162	36370071	36371585	0.03067	57.26896	0.0001693451
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_KLJ-C127	36370073	36371991	0.03885	56.10632	0.0002360561
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_MSJ-C2	36370081	36373983	0.07901	118.16089	0.0001283651
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_RDJ-C344	36370781	36375275	0.09099	147.24478	0.0001178858
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_GoeJ-C19	36370966	36373946	0.06035	74.46199	0.0002339359
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_JoeJ-C252	36371974	36374817	0.05757	100.5415	0.0002159425
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_BJJ-C34	36371974	36374817	0.05757	64.85977	0.0002653307
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_LEJ-C64	36372755	36374121	0.02767	65.63103	0.0003570165
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_SKJ-C216	36372774	36375275	0.05065	98.34401	0.0001710786
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_FUR-C230	36374302	36375387	0.02198	65.16701	0.0003134018
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_HAS-C59	36376724	36382568	0.11832	119.99114	4.848333e-05
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_ORoe-C299	36377471	36380142	0.05409	75.40305	0.0001643641
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_SKS-C55	36377471	36382568	0.1032	110.40789	5.76558e-05
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_JHJ-C220	36381058	36382568	0.03059	82.95513	5.603777e-05
EntNic_HiC_scaffold_3_R360	EntNic	HiC_scaffold_3	36333170	36382568	31	EntNic_MSJ-C2	36381058	36382568	0.03059	61.75149	8.792537e-05
EntNic_HiC_scaffold_3_R361	EntNic	HiC_scaffold_3	36407021	36408234	1	EntNic_FUR-C230	36407021	36408234	1.0	62.05088	0.0001381473
EntNic_HiC_scaffold_3_R362	EntNic	HiC_scaffold_3	36520665	36520824	2	EntNic_RYJ-C139	36520665	36520824	1.0	115.80351	5.544902e-06
EntNic_HiC_scaffold_3_R362	EntNic	HiC_scaffold_3	36520665	36520824	2	EntNic_JHJ-C220	36520665	36520824	1.0	97.85111	4.318387e-06
EntNic_HiC_scaffold_3_R363	EntNic	HiC_scaffold_3	36894026	36908426	2	EntNic_BIJ-C30	36894026	36906598	0.87306	50.33187	0.0001829135
EntNic_HiC_scaffold_3_R363	EntNic	HiC_scaffold_3	36894026	36908426	2	EntNic_GoeJ-C19	36904031	36908426	0.30526	131.17435	0.0002517623
EntNic_HiC_scaffold_3_R364	EntNic	HiC_scaffold_3	37082546	37091513	3	EntNic_RYJ-C139	37082546	37091513	1.0	120.4991	0.0002261019
EntNic_HiC_scaffold_3_R364	EntNic	HiC_scaffold_3	37082546	37091513	3	EntNic_VAJ-C24	37082546	37089481	0.77342	70.89251	0.0002159968
EntNic_HiC_scaffold_3_R364	EntNic	HiC_scaffold_3	37082546	37091513	3	EntNic_GoeJ-C19	37082546	37083698	0.12857	125.87586	0.0002276254
EntNic_HiC_scaffold_3_R364	EntNic	HiC_scaffold_3	37082546	37091513	3	EntNic_GoeJ-C19	37088766	37090205	0.16057	88.79432	0.0008904974
EntNic_HiC_scaffold_3_R365	EntNic	HiC_scaffold_3	37236264	37240848	1	EntNic_BRS-C268	37236264	37240848	1.0	100.78455	0.0002502944
EntNic_HiC_scaffold_3_R366	EntNic	HiC_scaffold_3	37293789	37295904	3	EntNic_GEJ-C42	37293789	37295904	1.0	84.7606	0.0004234152
EntNic_HiC_scaffold_3_R366	EntNic	HiC_scaffold_3	37293789	37295904	3	EntNic_SSJ-C259	37294356	37295015	0.31191	57.50617	0.0007028729
EntNic_HiC_scaffold_3_R366	EntNic	HiC_scaffold_3	37293789	37295904	3	EntNic_SBJ-C52	37294782	37294963	0.08601	62.41983	0.0007297911
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_GSJ-C274	37833475	37839521	0.39243	192.32679	4.790065e-05
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_NOJ-C37	37833475	37841651	0.53066	243.00256	4.345648e-05
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_JHJ-C220	37833475	37837978	0.2923	75.99224	0.000170735
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_KLJ-C127	37833807	37841651	0.50912	131.35028	9.743525e-05
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_RYJ-C139	37833829	37837887	0.26342	81.58227	0.0001249667
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_DSJ-C190	37834409	37837887	0.22578	52.03806	0.0002749037
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_GEJ-C42	37834411	37841651	0.46992	177.86717	9.528535e-05
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_SBJ-C52	37834411	37841645	0.46953	178.70695	8.059528e-05
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_SSJ-C259	37834750	37841651	0.44792	156.5233	0.0001500794
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_DoeJ-C27	37837597	37848883	0.73249	256.32637	3.835894e-05
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_LEJ-C64	37839558	37841651	0.13589	68.27607	0.0003905247
EntNic_HiC_scaffold_3_R367	EntNic	HiC_scaffold_3	37833475	37848883	12	EntNic_SUJ-C130	37839865	37841130	0.08216	58.52184	0.0005519239
EntNic_HiC_scaffold_4_R1	EntNic	HiC_scaffold_4	56862	1151053	1	EntNic_FUR-C230	56862	1151053	1.0	62.17856	2.540452e-06
EntNic_HiC_scaffold_4_R2	EntNic	HiC_scaffold_4	2229704	2231641	5	EntNic_aeRoe-C36	2229704	2231641	1.0	321.28484	5.616039e-07
EntNic_HiC_scaffold_4_R2	EntNic	HiC_scaffold_4	2229704	2231641	5	EntNic_HHJ-C162	2229704	2231641	1.0	299.91318	6.015016e-07
EntNic_HiC_scaffold_4_R2	EntNic	HiC_scaffold_4	2229704	2231641	5	EntNic_MMS-C295	2231641	2231641	0.00052	222.43974	5.742275e-07
EntNic_HiC_scaffold_4_R2	EntNic	HiC_scaffold_4	2229704	2231641	5	EntNic_FHJ-C38	2231641	2231641	0.00052	240.9821	5.69468e-07
EntNic_HiC_scaffold_4_R2	EntNic	HiC_scaffold_4	2229704	2231641	5	EntNic_DSJ-C190	2231641	2231641	0.00052	286.11095	5.747385e-07
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_ORoe-C299	3965872	3972060	0.30765	141.66789	0.0001023816
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_HHJ-C162	3969800	3985988	0.80474	475.99416	6.940721e-05
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_KRS-C23	3974124	3979300	0.25734	103.4878	0.0001708028
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_SKS-C55	3975383	3981679	0.31302	286.45693	8.630053e-05
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_DSJ-C190	3976794	3981679	0.24288	101.11429	0.0001660809
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_MSJ-C2	3979283	3985720	0.32003	164.63251	0.0001397069
EntNic_HiC_scaffold_4_R3	EntNic	HiC_scaffold_4	3965872	3985988	7	EntNic_HAS-C59	3980808	3981387	0.02883	79.87286	0.0002227071
EntNic_HiC_scaffold_4_R4	EntNic	HiC_scaffold_4	3990734	3992322	1	EntNic_KRS-C23	3990734	3992322	1.0	64.44731	0.0005451215
EntNic_HiC_scaffold_4_R5	EntNic	HiC_scaffold_4	4016250	4026955	3	EntNic_KRS-C23	4016250	4020121	0.36167	94.1024	0.0001280221
EntNic_HiC_scaffold_4_R5	EntNic	HiC_scaffold_4	4016250	4026955	3	EntNic_MSJ-C2	4017156	4018342	0.11087	107.03276	0.0003776648
EntNic_HiC_scaffold_4_R5	EntNic	HiC_scaffold_4	4016250	4026955	3	EntNic_BRS-C268	4017388	4026955	0.8937	130.32042	0.0001117421
EntNic_HiC_scaffold_4_R6	EntNic	HiC_scaffold_4	4044621	4046586	1	EntNic_KRS-C23	4044621	4046586	1.0	62.95479	0.0003141459
EntNic_HiC_scaffold_4_R7	EntNic	HiC_scaffold_4	4047254	4064777	3	EntNic_aeRoe-C36	4047254	4064777	1.0	401.95925	3.337068e-05
EntNic_HiC_scaffold_4_R7	EntNic	HiC_scaffold_4	4047254	4064777	3	EntNic_SSJ-C259	4050012	4050946	0.05336	58.06583	0.0004297181
EntNic_HiC_scaffold_4_R7	EntNic	HiC_scaffold_4	4047254	4064777	3	EntNic_FHJ-C38	4050946	4059686	0.4988	90.55763	0.0001218499
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_HHJ-C162	4075379	4092825	1.0	367.26107	5.517762e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_FHJ-C38	4075379	4092293	0.96951	447.44048	3.243121e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_DSJ-C190	4075379	4092703	0.99301	388.50353	4.882403e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_KOS-C293	4075379	4092368	0.97381	498.82934	4.918948e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_STF-C266	4075379	4092521	0.98258	226.45989	6.719136e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_aeRoe-C36	4075379	4092703	0.99301	540.35412	3.4285e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_KRS-C23	4075379	4092701	0.99289	230.1405	6.757323e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_MSJ-C2	4075815	4092324	0.94629	314.93738	8.934601e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_MMS-C295	4075815	4090120	0.81997	186.95472	8.431707e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_JHJ-C220	4075911	4091441	0.89018	200.01137	8.733133e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_GUS-C41	4076123	4090250	0.80977	262.43825	6.794162e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_UTJ-C22	4076123	4087164	0.63289	208.87755	8.097987e-05
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_BJJ-C34	4077133	4087164	0.575	127.56339	0.0001593178
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_VAJ-C24	4078466	4082505	0.23156	85.07884	0.0002346406
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_JEJ-C119	4078843	4080292	0.08311	64.88396	0.0001936889
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_SHJ-C48	4078843	4079731	0.05095	54.89143	0.0003298835
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_ORoe-C299	4078858	4084126	0.302	126.68446	0.0001155518
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_GoeJ-C19	4079427	4080394	0.05548	53.67764	0.0004348447
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_FUR-C230	4079874	4084354	0.25683	191.75801	0.0001019135
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_SKS-C55	4081033	4082430	0.08013	85.20872	0.0001959757
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_RDJ-C344	4081223	4087496	0.3596	133.78543	0.0001773925
EntNic_HiC_scaffold_4_R8	EntNic	HiC_scaffold_4	4075379	4092825	22	EntNic_BIJ-C30	4086110	4087164	0.06047	52.11672	0.0004928318
EntNic_HiC_scaffold_4_R9	EntNic	HiC_scaffold_4	4110990	4114536	4	EntNic_aeRoe-C36	4110990	4114536	1.0	92.02984	0.0002639439
EntNic_HiC_scaffold_4_R9	EntNic	HiC_scaffold_4	4110990	4114536	4	EntNic_FHJ-C38	4110990	4113133	0.60445	95.09857	0.0002900891
EntNic_HiC_scaffold_4_R9	EntNic	HiC_scaffold_4	4110990	4114536	4	EntNic_MMS-C295	4111598	4113200	0.45193	61.86119	0.0003597586
EntNic_HiC_scaffold_4_R9	EntNic	HiC_scaffold_4	4110990	4114536	4	EntNic_HHJ-C162	4112800	4113274	0.13392	52.48725	0.0003031523
EntNic_HiC_scaffold_4_R10	EntNic	HiC_scaffold_4	4126262	4128985	1	EntNic_BJJ-C34	4126262	4128985	1.0	52.80022	0.0001615135
EntNic_HiC_scaffold_4_R11	EntNic	HiC_scaffold_4	4149400	4167530	1	EntNic_KRS-C23	4149400	4167530	1.0	361.25145	4.075024e-05
EntNic_HiC_scaffold_4_R12	EntNic	HiC_scaffold_4	4179844	4181701	1	EntNic_BRS-C268	4179844	4181701	1.0	59.03727	0.0005390185
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_DSJ-C190	4296354	4318635	0.18651	552.8145	2.805903e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_JHJ-C220	4301368	4318635	0.14454	245.54701	0.0001078559
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_GoeJ-C19	4302479	4306039	0.02981	121.2751	0.0002396691
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_SSJ-C259	4302599	4306046	0.02886	184.6732	0.0002228575
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_BRS-C268	4303583	4305634	0.01718	84.43476	0.0005324872
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_KRS-C23	4303688	4318635	0.12512	164.65042	0.0001137015
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_HHJ-C162	4303701	4305634	0.01619	104.61039	0.0002469802
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_aeRoe-C36	4303714	4337548	0.28321	399.19522	2.879976e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_MMS-C295	4303714	4318641	0.12495	227.3566	5.77506e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_STF-C266	4303714	4309389	0.04751	133.2684	0.000134284
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_FHJ-C38	4303829	4308392	0.0382	130.07397	0.0002635211
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_KOS-C293	4303829	4309921	0.051	145.41333	0.0002208695
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_GUS-C41	4304141	4390935	0.7265	243.11624	3.053892e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_SKS-C55	4304347	4306027	0.01407	67.8887	0.0004673385
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_ORoe-C299	4318194	4318654	0.00386	111.06291	5.87426e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_MSJ-C2	4323491	4333103	0.08046	314.33814	6.179682e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_DSJ-C190	4323638	4415507	0.76898	604.74349	1.783058e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_HHJ-C162	4323964	4335040	0.09272	346.80866	8.745717e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_ORoe-C299	4324268	4415475	0.76344	410.93974	2.143426e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_MMS-C295	4324436	4415507	0.7623	472.7232	1.993136e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_KOS-C293	4325334	4328727	0.02841	89.11462	0.0001146716
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_UTJ-C22	4332897	4333819	0.00773	56.46045	0.0004370978
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_KOS-C293	4334315	4415507	0.67961	435.31071	2.999548e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_STF-C266	4336970	4415475	0.65712	348.53744	3.113624e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_aeRoe-C36	4387750	4415475	0.23207	344.35922	3.779986e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_UTJ-C22	4387750	4390935	0.02667	152.64022	0.0001509297
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_JHJ-C220	4388399	4401883	0.11287	343.71299	5.327216e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_KRS-C23	4392049	4415460	0.19597	343.89204	3.323365e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_ULJ-C60	4392162	4393103	0.00788	90.58928	0.0003599407
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_FHJ-C38	4395303	4415475	0.16885	332.39117	4.068474e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_HHJ-C162	4405848	4411145	0.04435	95.64085	8.927425e-05
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_JHJ-C220	4410726	4415507	0.04003	146.80062	0.0001497937
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_SBJ-C52	4411445	4415823	0.03665	94.27424	0.0001075739
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_GEJ-C42	4411702	4415823	0.0345	70.97665	0.0003432878
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_KLJ-C127	4412077	4415625	0.02971	77.92122	0.0002555108
EntNic_HiC_scaffold_4_R13	EntNic	HiC_scaffold_4	4296354	4415823	22	EntNic_LVJ-C76	4413942	4415823	0.01575	58.14682	0.0001821091
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_aeRoe-C36	4423891	4432608	0.37954	115.68896	6.871185e-05
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_KRS-C23	4423891	4446860	1.0	199.39503	1.392974e-05
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_FHJ-C38	4424472	4446860	0.97471	257.43703	1.603523e-05
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_STF-C266	4424941	4428894	0.17214	83.06974	0.0002428124
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_BRS-C268	4429430	4430444	0.04419	61.3816	0.000334458
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_aeRoe-C36	4439008	4446860	0.34188	191.09697	1.917376e-05
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_STF-C266	4439675	4446860	0.31284	84.2837	3.212015e-05
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_DSJ-C190	4439675	4446860	0.31284	134.85522	2.425384e-05
EntNic_HiC_scaffold_4_R14	EntNic	HiC_scaffold_4	4423891	4446860	7	EntNic_KOS-C293	4439675	4446860	0.31284	158.17371	2.124737e-05
EntNic_HiC_scaffold_4_R15	EntNic	HiC_scaffold_4	4881229	4881229	1	EntNic_GEJ-C42	4881229	4881229	1.0	131.07772	5.512585e-06
EntNic_HiC_scaffold_4_R16	EntNic	HiC_scaffold_4	4900370	4918360	4	EntNic_LVJ-C76	4900370	4918360	1.0	161.01601	2.614087e-05
EntNic_HiC_scaffold_4_R16	EntNic	HiC_scaffold_4	4900370	4918360	4	EntNic_GEJ-C42	4900370	4918360	1.0	143.36327	2.208909e-05
EntNic_HiC_scaffold_4_R16	EntNic	HiC_scaffold_4	4900370	4918360	4	EntNic_SKJ-C216	4900546	4918360	0.99022	67.16434	0.000122685
EntNic_HiC_scaffold_4_R16	EntNic	HiC_scaffold_4	4900370	4918360	4	EntNic_TOJ-C71	4901143	4918232	0.94992	92.22366	0.0001222043
EntNic_HiC_scaffold_4_R17	EntNic	HiC_scaffold_4	4991466	4991467	1	EntNic_GEJ-C42	4991466	4991467	1.0	75.66823	1.235085e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_GUS-C41	5035389	5065997	0.37398	216.52105	2.838482e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_aaRJ-C225	5035389	5043203	0.09548	69.35862	5.757678e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_JoeJ-C252	5035389	5049546	0.17298	117.29938	2.433343e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_JHJ-C220	5035389	5087718	0.63936	431.49122	2.079093e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_RDJ-C344	5035389	5051889	0.20161	121.58256	4.949401e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_FUR-C230	5035389	5076849	0.50657	563.10745	1.297798e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_MSJ-C2	5035389	5090820	0.67726	367.36806	2.085521e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_RYJ-C139	5035389	5041950	0.08017	91.95668	3.395715e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_ORoe-C299	5035389	5067283	0.38969	183.27579	4.478458e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_FHJ-C38	5035442	5064233	0.35178	121.94457	3.724546e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_KRS-C23	5035515	5053871	0.22428	119.76292	1.890507e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_STF-C266	5035597	5037804	0.02698	82.92822	3.048972e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_GoeJ-C19	5036164	5066583	0.37167	236.02141	5.355477e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_BJJ-C34	5036717	5067283	0.37347	148.70642	3.70319e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_HHJ-C162	5036717	5088929	0.63793	442.18413	1.617553e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_LEJ-C64	5037688	5045845	0.09967	58.02668	5.760968e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_UTJ-C22	5041950	5041950	1e-05	50.06447	5.659239e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_STF-C266	5045047	5053838	0.10742	98.43036	5.792549e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_MMS-C295	5046691	5064645	0.21937	157.37939	3.997586e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_RYJ-C139	5049404	5051723	0.02835	66.05555	0.0001870034
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_SKJ-C16	5049982	5051369	0.01696	57.1492	0.0001866268
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_UTJ-C22	5049985	5065997	0.19565	73.10536	5.39535e-05
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_SHJ-C48	5049985	5051742	0.02148	90.27179	0.0001755078
EntNic_HiC_scaffold_4_R18	EntNic	HiC_scaffold_4	5035389	5117235	36	EntNic_KOS-C293	5050084	5051742	0.02027	66.89125	0.0002232609
